DrugBank_ID,Drug_Name,Predicted_Disease_ID,Predicted_Disease_Name,Matched_Targets,Bridging_Genes,Rule_Confidence,Rule_Growth_Rate,Validation_Status
DB08494,"S-{2-[(2-chloro-4-sulfamoylphenyl)amino]-2-oxoethyl} 6-methyl-3,4-dihydroquinoline-1(2H)-carbothioate",C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB08474,3-(CARBOXYAMIDE(2-CARBOXYAMIDE-2-TERTBUTYLETHYL))PENTAN,C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB08460,MK-4965,C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB08459,"3-chloro-5-[2-chloro-5-(1H-pyrazolo[3,4-b]pyridin-3-ylmethoxy)phenoxy]benzonitrile",C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB08457,"4-(3,5-DIMETHYLPHENOXY)-5-(FURAN-2-YLMETHYLSULFANYLMETHYL)-3-IODO-6-METHYLPYRIDIN-2(1H)-ONE",C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB08446,"3-[6-bromo-2-fluoro-3-(1H-pyrazolo[3,4-c]pyridazin-3-ylmethyl)phenoxy]-5-chlorobenzonitrile",C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB08444,"3-[2-bromo-4-(1H-pyrazolo[3,4-c]pyridazin-3-ylmethyl)phenoxy]-5-methylbenzonitrile",C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB08428,3(S)-AMINO-4-PHENYL-BUTAN-2(S)-OL,C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB08421,PIPERIDINE-2-CARBOXYLIC ACID TERT-BUTYLAMIDE,C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB08414,PNU-142721,C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB08379,6-(4-chloro-2-fluoro-3-phenoxybenzyl)pyridazin-3(2H)-one,C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB08372,1-[2-(4-ETHOXY-3-FLUOROPYRIDIN-2-YL)ETHYL]-3-(5-METHYLPYRIDIN-2-YL)THIOUREA,C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB08331,"N-1H-imidazol-2-yl-N'-[4-(1H-imidazol-2-ylamino)phenyl]benzene-1,4-diamine",C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB11649,Lersivirine,C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB11586,Asunaprevir,C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB11575,Grazoprevir,C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB09297,Paritaprevir,C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB08686,"5,6,7,8,9,10-HEXAHYDRO-4-HYDROXY-3-(1-PHENYLPROPYL)CYCLOOCTA[B]PYRAN-2-ONE",C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB08682,"1-METHYL ETHYL 1-CHLORO-5-[[(5,6DIHYDRO-2-METHYL-1,4-OXATHIIN-3-YL)CARBONYL]AMINO]BENZOATE",C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB08681,1-METHYL ETHYL 2-CHLORO-5-[[[(1-METHYLETHOXY)THIOOXO]METHYL]AMINO]-BENZOATE,C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB08680,N-{3-[(E)-(tert-butoxyimino)methyl]-4-chlorophenyl}-2-methylfuran-3-carbimidothioic acid,C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB08665,"6,11-DIHYDRO-11-ETHYL-6-METHYL-9-NITRO-5H-PYRIDO[2,3-B][1,5]BENZODIAZEPIN-5-ONE",C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB08664,({3-[1-(4-Hydroxy-2-oxo-2H-chromen-3-yl)-propyl]-phenylcarbamoyl}-methyl)-carbamic acid tert-butyl ester,C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB08663,4-HYDROXY-7-METHOXY-3-(1-PHENYL-PROPYL)-CHROMEN-2-ONE,C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB08662,3-[1-(4-BROMO-PHENYL)-2-METHYL-PROPYL]-4-HYDROXY-CHROMEN-2-ONE,C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB08639,Dapivirine,C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB08634,6-BENZYL-1-BENZYLOXYMETHYL-5-ISOPROPYL URACIL,C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB08622,"4-(4-CHLORO-PHENYL)-1-{3-[2-(4-FLUORO-PHENYL)-[1,3]DITHIOLAN-2-YL]-PROPYL}-PIPERIDIN-4-OL",C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB08600,Tivirapine,C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB12894,Raluridine,C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB12876,GS-9256,C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB12855,Apricitabine,C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB12531,Lobucavir,C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB12423,Fozivudine Tidoxil,C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB12405,Triciribine,C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB12264,Atevirdine,C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB12178,Telinavir,C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB12116,Epigallocatechin gallate,C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,"SQLE, STAT3, MMP2, FASN, ELANE, DNMT1, TGM2, DHFR2, MMP14, AHR",0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB12074,Censavudine,C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB12069,Sovaprevir,C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB11998,Sorivudine,C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB11929,Vaniprevir,C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB11808,Faldaprevir,C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB11779,Danoprevir,C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB11751,Cabotegravir,C0019693,HIV Infections,TARGET_Gag-Pol_polyprotein,间接机制,0.717948717948718,23.745420385157352,🌟 零样本全新发现
DB00178,Ramipril,C0020538,Hypertensive disease,TARGET_Angiotensin-converting_enzyme,间接机制,0.5909090909090908,inf,✅ 验证集完美命中
DB00519,Trandolapril,C0020538,Hypertensive disease,TARGET_Angiotensin-converting_enzyme,间接机制,0.5909090909090908,inf,✅ 验证集完美命中
DB00542,Benazepril,C0020538,Hypertensive disease,TARGET_Angiotensin-converting_enzyme,间接机制,0.5909090909090908,inf,✅ 验证集完美命中
DB00616,Candoxatril,C0020538,Hypertensive disease,TARGET_Angiotensin-converting_enzyme,间接机制,0.5909090909090908,inf,🌟 零样本全新发现
DB00790,Perindopril,C0020538,Hypertensive disease,TARGET_Angiotensin-converting_enzyme,间接机制,0.5909090909090908,inf,✅ 验证集完美命中
DB00886,Omapatrilat,C0020538,Hypertensive disease,TARGET_Angiotensin-converting_enzyme,间接机制,0.5909090909090908,inf,🌟 零样本全新发现
DB01089,Deserpidine,C0020538,Hypertensive disease,TARGET_Angiotensin-converting_enzyme,间接机制,0.5909090909090908,inf,🌟 零样本全新发现
DB01180,Rescinnamine,C0020538,Hypertensive disease,TARGET_Angiotensin-converting_enzyme,间接机制,0.5909090909090908,inf,🌟 零样本全新发现
DB01340,Cilazapril,C0020538,Hypertensive disease,TARGET_Angiotensin-converting_enzyme,间接机制,0.5909090909090908,inf,✅ 验证集完美命中
DB02032,Epicaptopril,C0020538,Hypertensive disease,TARGET_Angiotensin-converting_enzyme,间接机制,0.5909090909090908,inf,🌟 零样本全新发现
DB03740,N-acetyl-alpha-D-glucosamine,C0020538,Hypertensive disease,TARGET_Angiotensin-converting_enzyme,间接机制,0.5909090909090908,inf,🌟 零样本全新发现
DB04286,beta-D-Ribopyranose,C0020538,Hypertensive disease,TARGET_Angiotensin-converting_enzyme,间接机制,0.5909090909090908,inf,🌟 零样本全新发现
DB06604,Ilepatril,C0020538,Hypertensive disease,TARGET_Angiotensin-converting_enzyme,间接机制,0.5909090909090908,inf,🌟 零样本全新发现
DB08836,Temocapril,C0020538,Hypertensive disease,TARGET_Angiotensin-converting_enzyme,间接机制,0.5909090909090908,inf,✅ 验证集完美命中
DB12665,Isoquercetin,C0020538,Hypertensive disease,TARGET_Angiotensin-converting_enzyme,间接机制,0.5909090909090908,inf,🌟 零样本全新发现
DB12923,Gallopamil,C0020538,Hypertensive disease,TARGET_Angiotensin-converting_enzyme,间接机制,0.5909090909090908,inf,🌟 零样本全新发现
DB13166,Zofenopril,C0020538,Hypertensive disease,TARGET_Angiotensin-converting_enzyme,间接机制,0.5909090909090908,inf,✅ 验证集完美命中
DB21364,Alacepril,C0020538,Hypertensive disease,TARGET_Angiotensin-converting_enzyme,间接机制,0.5909090909090908,inf,🌟 零样本全新发现
DB20306,Utibapril,C0020538,Hypertensive disease,TARGET_Angiotensin-converting_enzyme,间接机制,0.5909090909090908,inf,🌟 零样本全新发现
DB19598,Idrapril,C0020538,Hypertensive disease,TARGET_Angiotensin-converting_enzyme,间接机制,0.5909090909090908,inf,🌟 零样本全新发现
DB14511,Acetate,C0020538,Hypertensive disease,TARGET_Angiotensin-converting_enzyme,间接机制,0.5909090909090908,inf,🌟 零样本全新发现
DB00753,Isoflurane,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB00794,Primidone,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB00837,Progabide,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB00599,Thiopental,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB00849,Methylphenobarbital,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB00543,Amoxapine,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB00474,Methohexital,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB00466,Picrotoxin,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB00395,Carisoprodol,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB00371,Meprobamate,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB00363,Clozapine,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB00349,Clobazam,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB00292,Etomidate,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB00273,Topiramate,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB00241,Butalbital,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB00237,Butabarbital,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,✅ 验证集完美命中
DB01595,Nitrazepam,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,✅ 验证集完美命中
DB01567,Fludiazepam,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB01496,"Dihydro-2-thioxo-5-((5-(2-(trifluoromethyl)phenyl)-2-furanyl)methyl)-4,6(1H,5H)-pyrimidinedione",C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB01381,Ginkgo biloba,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB01355,Hexobarbital,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB01354,Heptabarbital,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB01346,Quinidine barbiturate,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB01341,Dihydroquinidine barbiturate,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB01205,Flumazenil,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB01174,Phenobarbital,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB01159,Halothane,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB01154,Thiamylal,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB01107,Methyprylon,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,✅ 验证集完美命中
DB01028,Methoxyflurane,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB00962,Zaleplon,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB00898,Ethanol,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB02530,gamma-Aminobutyric acid,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB05721,EVT 201,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB06119,Cenobamate,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB06470,Clomethiazole,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,✅ 验证集完美命中
DB07776,Flavone,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB11582,Thiocolchicoside,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB11859,Brexanolone,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB12308,Eltanolone,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB12458,Muscimol,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB12590,Indiplon,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB17063,ZK-93423,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB19929,Divaplon,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB20375,Ripazepam,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB21275,Panadiplon,C0917801,Sleeplessness,TARGET_Gamma-aminobutyric_acid_receptor_subunit_alpha-1,间接机制,0.21311475409836064,11.024659464537342,🌟 零样本全新发现
DB11327,Dipyrithione,C0029408,Degenerative polyarthritis,TARGET_Prostaglandin_G/H_synthase_2,间接机制,0.15730337078651685,3.957570064192892,🌟 零样本全新发现
DB11455,Robenacoxib,C0029408,Degenerative polyarthritis,TARGET_Prostaglandin_G/H_synthase_2,间接机制,0.15730337078651685,3.957570064192892,🌟 零样本全新发现
DB20173,Darbufelone,C0029408,Degenerative polyarthritis,TARGET_Prostaglandin_G/H_synthase_2,间接机制,0.15730337078651685,3.957570064192892,🌟 零样本全新发现
DB14060,NS-398,C0029408,Degenerative polyarthritis,TARGET_Prostaglandin_G/H_synthase_2,间接机制,0.15730337078651685,3.957570064192892,🌟 零样本全新发现
DB14059,SC-236,C0029408,Degenerative polyarthritis,TARGET_Prostaglandin_G/H_synthase_2,间接机制,0.15730337078651685,3.957570064192892,🌟 零样本全新发现
DB13961,Fish oil,C0029408,Degenerative polyarthritis,TARGET_Prostaglandin_G/H_synthase_2,间接机制,0.15730337078651685,3.957570064192892,🌟 零样本全新发现
DB13167,Alclofenac,C0029408,Degenerative polyarthritis,TARGET_Prostaglandin_G/H_synthase_2,间接机制,0.15730337078651685,3.957570064192892,🌟 零样本全新发现
DB11752,Bryostatin 1,C0029408,Degenerative polyarthritis,TARGET_Prostaglandin_G/H_synthase_2,间接机制,0.15730337078651685,3.957570064192892,🌟 零样本全新发现
DB12378,Apricoxib,C0029408,Degenerative polyarthritis,TARGET_Prostaglandin_G/H_synthase_2,间接机制,0.15730337078651685,3.957570064192892,🌟 零样本全新发现
DB12009,GW-406381,C0029408,Degenerative polyarthritis,TARGET_Prostaglandin_G/H_synthase_2,间接机制,0.15730337078651685,3.957570064192892,🌟 零样本全新发现
DB20632,Tenosal,C0029408,Degenerative polyarthritis,TARGET_Prostaglandin_G/H_synthase_2,间接机制,0.15730337078651685,3.957570064192892,🌟 零样本全新发现
DB20743,Flosulide,C0029408,Degenerative polyarthritis,TARGET_Prostaglandin_G/H_synthase_2,间接机制,0.15730337078651685,3.957570064192892,🌟 零样本全新发现
DB20715,Tilmacoxib,C0029408,Degenerative polyarthritis,TARGET_Prostaglandin_G/H_synthase_2,间接机制,0.15730337078651685,3.957570064192892,🌟 零样本全新发现
DB08439,Parecoxib,C0029408,Degenerative polyarthritis,TARGET_Prostaglandin_G/H_synthase_2,间接机制,0.15730337078651685,3.957570064192892,🌟 零样本全新发现
DB08910,Pomalidomide,C0029408,Degenerative polyarthritis,TARGET_Prostaglandin_G/H_synthase_2,间接机制,0.15730337078651685,3.957570064192892,🌟 零样本全新发现
DB09217,Firocoxib,C0029408,Degenerative polyarthritis,TARGET_Prostaglandin_G/H_synthase_2,间接机制,0.15730337078651685,3.957570064192892,🌟 零样本全新发现
DB04743,Nimesulide,C0029408,Degenerative polyarthritis,TARGET_Prostaglandin_G/H_synthase_2,间接机制,0.15730337078651685,3.957570064192892,🌟 零样本全新发现
DB04725,Licofelone,C0029408,Degenerative polyarthritis,TARGET_Prostaglandin_G/H_synthase_2,间接机制,0.15730337078651685,3.957570064192892,🌟 零样本全新发现
DB00166,Lipoic acid,C0029408,Degenerative polyarthritis,TARGET_Prostaglandin_G/H_synthase_2,间接机制,0.15730337078651685,3.957570064192892,🌟 零样本全新发现
DB00480,Lenalidomide,C0029408,Degenerative polyarthritis,TARGET_Prostaglandin_G/H_synthase_2,间接机制,0.15730337078651685,3.957570064192892,🌟 零样本全新发现
DB00533,Rofecoxib,C0029408,Degenerative polyarthritis,TARGET_Prostaglandin_G/H_synthase_2,间接机制,0.15730337078651685,3.957570064192892,✅ 验证集完美命中
DB01404,Ginseng,C0029408,Degenerative polyarthritis,TARGET_Prostaglandin_G/H_synthase_2,间接机制,0.15730337078651685,3.957570064192892,🌟 零样本全新发现
DB03866,Prostaglandin G2,C0029408,Degenerative polyarthritis,TARGET_Prostaglandin_G/H_synthase_2,间接机制,0.15730337078651685,3.957570064192892,🌟 零样本全新发现
DB01628,Etoricoxib,C0029408,Degenerative polyarthritis,TARGET_Prostaglandin_G/H_synthase_2,间接机制,0.15730337078651685,3.957570064192892,🌟 零样本全新发现
DB03477,1-Phenylsulfonamide-3-Trifluoromethyl-5-Parabromophenylpyrazole,C0029408,Degenerative polyarthritis,TARGET_Prostaglandin_G/H_synthase_2,间接机制,0.15730337078651685,3.957570064192892,🌟 零样本全新发现
DB21699,Tigemocoxib,C0029408,Degenerative polyarthritis,TARGET_Prostaglandin_G/H_synthase_2,间接机制,0.15730337078651685,3.957570064192892,🌟 零样本全新发现
DB00132,alpha-Linolenic acid,C0029408,Degenerative polyarthritis,TARGET_Prostaglandin_G/H_synthase_2,间接机制,0.15730337078651685,3.957570064192892,🌟 零样本全新发现
DB05095,Cimicoxib,C0029408,Degenerative polyarthritis,TARGET_Prostaglandin_G/H_synthase_2,间接机制,0.15730337078651685,3.957570064192892,🌟 零样本全新发现
DB00580,Valdecoxib,C0029408,Degenerative polyarthritis,TARGET_Prostaglandin_G/H_synthase_2,间接机制,0.15730337078651685,3.957570064192892,🌟 零样本全新发现
DB00316,Acetaminophen,C0029408,Degenerative polyarthritis,TARGET_Prostaglandin_G/H_synthase_1,间接机制,0.1511627906976744,4.409863785814936,🌟 零样本全新发现
DB00233,Aminosalicylic acid,C0029408,Degenerative polyarthritis,TARGET_Prostaglandin_G/H_synthase_1,间接机制,0.1511627906976744,4.409863785814936,🌟 零样本全新发现
DB00244,Mesalazine,C0029408,Degenerative polyarthritis,TARGET_Prostaglandin_G/H_synthase_1,间接机制,0.1511627906976744,4.409863785814936,🌟 零样本全新发现
DB00870,Suprofen,C0029408,Degenerative polyarthritis,TARGET_Prostaglandin_G/H_synthase_1,间接机制,0.1511627906976744,4.409863785814936,🌟 零样本全新发现
DB00963,Bromfenac,C0029408,Degenerative polyarthritis,TARGET_Prostaglandin_G/H_synthase_1,间接机制,0.1511627906976744,4.409863785814936,🌟 零样本全新发现
DB01009,Ketoprofen,C0029408,Degenerative polyarthritis,TARGET_Prostaglandin_G/H_synthase_1,间接机制,0.1511627906976744,4.409863785814936,✅ 验证集完美命中
DB01014,Balsalazide,C0029408,Degenerative polyarthritis,TARGET_Prostaglandin_G/H_synthase_1,间接机制,0.1511627906976744,4.409863785814936,🌟 零样本全新发现
DB01419,Antrafenine,C0029408,Degenerative polyarthritis,TARGET_Prostaglandin_G/H_synthase_1,间接机制,0.1511627906976744,4.409863785814936,🌟 零样本全新发现
DB00328,Indomethacin,C0029408,Degenerative polyarthritis,TARGET_Prostaglandin_G/H_synthase_1,间接机制,0.1511627906976744,4.409863785814936,✅ 验证集完美命中
