antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'TARGET_5-hydroxytryptamine_receptor_2A', 'TARGET_5-hydroxytryptamine_receptor_1A', 'TARGET_D(2)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.00890518596123625,0.014143530644316397,0.007333682556312206,0.8235294117647058,58.226579520697165,1.0,0.007207731785776125,5.586519993015539,0.9916565992147388,0.4666666666666667,0.8209976870663249,0.6710239651416121
"frozenset({'TARGET_Alpha-2C_adrenergic_receptor', 'TARGET_5-hydroxytryptamine_receptor_2A'})",frozenset({'DISEASE_C0036341'}),0.005762179151388162,0.014143530644316397,0.004714510214772132,0.8181818181818182,57.84848484848485,1.0,0.004633012657366433,5.422210581456262,0.9884088514225502,0.3103448275862069,0.8155733745531834,0.5757575757575758
"frozenset({'TARGET_Alpha-2C_adrenergic_receptor', 'TARGET_D(2)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.005762179151388162,0.014143530644316397,0.004714510214772132,0.8181818181818182,57.84848484848485,1.0,0.004633012657366433,5.422210581456262,0.9884088514225502,0.3103448275862069,0.8155733745531834,0.5757575757575758
"frozenset({'TARGET_Alpha-2C_adrenergic_receptor', 'TARGET_5-hydroxytryptamine_receptor_7'})",frozenset({'DISEASE_C0036341'}),0.005762179151388162,0.014143530644316397,0.004714510214772132,0.8181818181818182,57.84848484848485,1.0,0.004633012657366433,5.422210581456262,0.9884088514225502,0.3103448275862069,0.8155733745531834,0.5757575757575758
"frozenset({'TARGET_Alpha-2C_adrenergic_receptor', 'TARGET_5-hydroxytryptamine_receptor_1A', 'TARGET_D(2)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.005762179151388162,0.014143530644316397,0.004714510214772132,0.8181818181818182,57.84848484848485,1.0,0.004633012657366433,5.422210581456262,0.9884088514225502,0.3103448275862069,0.8155733745531834,0.5757575757575758
"frozenset({'TARGET_Alpha-2C_adrenergic_receptor', 'TARGET_5-hydroxytryptamine_receptor_2A', 'TARGET_5-hydroxytryptamine_receptor_7'})",frozenset({'DISEASE_C0036341'}),0.005762179151388162,0.014143530644316397,0.004714510214772132,0.8181818181818182,57.84848484848485,1.0,0.004633012657366433,5.422210581456262,0.9884088514225502,0.3103448275862069,0.8155733745531834,0.5757575757575758
"frozenset({'TARGET_Alpha-2C_adrenergic_receptor', 'TARGET_5-hydroxytryptamine_receptor_1A', 'TARGET_5-hydroxytryptamine_receptor_7'})",frozenset({'DISEASE_C0036341'}),0.005762179151388162,0.014143530644316397,0.004714510214772132,0.8181818181818182,57.84848484848485,1.0,0.004633012657366433,5.422210581456262,0.9884088514225502,0.3103448275862069,0.8155733745531834,0.5757575757575758
"frozenset({'TARGET_Alpha-2C_adrenergic_receptor', 'TARGET_D(2)_dopamine_receptor', 'TARGET_5-hydroxytryptamine_receptor_7'})",frozenset({'DISEASE_C0036341'}),0.005762179151388162,0.014143530644316397,0.004714510214772132,0.8181818181818182,57.84848484848485,1.0,0.004633012657366433,5.422210581456262,0.9884088514225502,0.3103448275862069,0.8155733745531834,0.5757575757575758
"frozenset({'TARGET_Alpha-1A_adrenergic_receptor', 'TARGET_5-hydroxytryptamine_receptor_1A', 'TARGET_D(2)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.005762179151388162,0.014143530644316397,0.004714510214772132,0.8181818181818182,57.84848484848485,1.0,0.004633012657366433,5.422210581456262,0.9884088514225502,0.3103448275862069,0.8155733745531834,0.5757575757575758
"frozenset({'TARGET_Alpha-2C_adrenergic_receptor', 'TARGET_5-hydroxytryptamine_receptor_2A', 'TARGET_5-hydroxytryptamine_receptor_1A'})",frozenset({'DISEASE_C0036341'}),0.005762179151388162,0.014143530644316397,0.004714510214772132,0.8181818181818182,57.84848484848485,1.0,0.004633012657366433,5.422210581456262,0.9884088514225502,0.3103448275862069,0.8155733745531834,0.5757575757575758
"frozenset({'TARGET_5-hydroxytryptamine_receptor_2C', 'TARGET_5-hydroxytryptamine_receptor_1A', 'TARGET_D(2)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.005762179151388162,0.014143530644316397,0.004714510214772132,0.8181818181818182,57.84848484848485,1.0,0.004633012657366433,5.422210581456262,0.9884088514225502,0.3103448275862069,0.8155733745531834,0.5757575757575758
"frozenset({'TARGET_Alpha-2C_adrenergic_receptor', 'TARGET_5-hydroxytryptamine_receptor_2A', 'TARGET_D(2)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.005762179151388162,0.014143530644316397,0.004714510214772132,0.8181818181818182,57.84848484848485,1.0,0.004633012657366433,5.422210581456262,0.9884088514225502,0.3103448275862069,0.8155733745531834,0.5757575757575758
"frozenset({'TARGET_Histamine_H1_receptor', 'TARGET_D(3)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.005762179151388162,0.014143530644316397,0.004714510214772132,0.8181818181818182,57.84848484848485,1.0,0.004633012657366433,5.422210581456262,0.9884088514225502,0.3103448275862069,0.8155733745531834,0.5757575757575758
"frozenset({'TARGET_Histamine_H1_receptor', 'TARGET_D(3)_dopamine_receptor', 'TARGET_5-hydroxytryptamine_receptor_2A'})",frozenset({'DISEASE_C0036341'}),0.005762179151388162,0.014143530644316397,0.004714510214772132,0.8181818181818182,57.84848484848485,1.0,0.004633012657366433,5.422210581456262,0.9884088514225502,0.3103448275862069,0.8155733745531834,0.5757575757575758
"frozenset({'TARGET_D(3)_dopamine_receptor', 'TARGET_5-hydroxytryptamine_receptor_2A', 'TARGET_5-hydroxytryptamine_receptor_1A'})",frozenset({'DISEASE_C0036341'}),0.005762179151388162,0.014143530644316397,0.004714510214772132,0.8181818181818182,57.84848484848485,1.0,0.004633012657366433,5.422210581456262,0.9884088514225502,0.3103448275862069,0.8155733745531834,0.5757575757575758
"frozenset({'TARGET_Histamine_H1_receptor', 'TARGET_D(3)_dopamine_receptor', 'TARGET_D(2)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.005762179151388162,0.014143530644316397,0.004714510214772132,0.8181818181818182,57.84848484848485,1.0,0.004633012657366433,5.422210581456262,0.9884088514225502,0.3103448275862069,0.8155733745531834,0.5757575757575758
frozenset({'TARGET_Gag-Pol_polyprotein'}),frozenset({'DISEASE_C0019693'}),0.017286537454164485,0.014667365112624411,0.014667365112624411,0.8484848484848485,57.848484848484844,1.0,0.014413817156251124,6.503195390256679,1.0,0.8484848484848483,0.8462294395308749,0.9242424242424243
"frozenset({'TARGET_5-hydroxytryptamine_receptor_7', 'TARGET_Alpha-1A_adrenergic_receptor'})",frozenset({'DISEASE_C0036341'}),0.005238344683080147,0.014143530644316397,0.0041906757464641176,0.8,56.56296296296296,1.0,0.004116587057913482,4.929282346778419,0.9874934175882044,0.27586206896551724,0.7971307120085016,0.5481481481481482
"frozenset({'TARGET_Alpha-1A_adrenergic_receptor', 'TARGET_D(3)_dopamine_receptor', 'TARGET_Histamine_H1_receptor'})",frozenset({'DISEASE_C0036341'}),0.005238344683080147,0.014143530644316397,0.0041906757464641176,0.8,56.56296296296296,1.0,0.004116587057913482,4.929282346778419,0.9874934175882044,0.27586206896551724,0.7971307120085016,0.5481481481481482
"frozenset({'TARGET_5-hydroxytryptamine_receptor_7', 'TARGET_D(1A)_dopamine_receptor', 'TARGET_5-hydroxytryptamine_receptor_1A'})",frozenset({'DISEASE_C0036341'}),0.005238344683080147,0.014143530644316397,0.0041906757464641176,0.8,56.56296296296296,1.0,0.004116587057913482,4.929282346778419,0.9874934175882044,0.27586206896551724,0.7971307120085016,0.5481481481481482
"frozenset({'TARGET_Alpha-1A_adrenergic_receptor', 'TARGET_D(3)_dopamine_receptor', 'TARGET_5-hydroxytryptamine_receptor_1A'})",frozenset({'DISEASE_C0036341'}),0.005238344683080147,0.014143530644316397,0.0041906757464641176,0.8,56.56296296296296,1.0,0.004116587057913482,4.929282346778419,0.9874934175882044,0.27586206896551724,0.7971307120085016,0.5481481481481482
"frozenset({'TARGET_5-hydroxytryptamine_receptor_7', 'TARGET_D(1A)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.005238344683080147,0.014143530644316397,0.0041906757464641176,0.8,56.56296296296296,1.0,0.004116587057913482,4.929282346778419,0.9874934175882044,0.27586206896551724,0.7971307120085016,0.5481481481481482
"frozenset({'TARGET_5-hydroxytryptamine_receptor_7', 'TARGET_Alpha-1A_adrenergic_receptor', 'TARGET_D(2)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.005238344683080147,0.014143530644316397,0.0041906757464641176,0.8,56.56296296296296,1.0,0.004116587057913482,4.929282346778419,0.9874934175882044,0.27586206896551724,0.7971307120085016,0.5481481481481482
"frozenset({'TARGET_D(1A)_dopamine_receptor', 'TARGET_5-hydroxytryptamine_receptor_2A', 'TARGET_Alpha-1A_adrenergic_receptor'})",frozenset({'DISEASE_C0036341'}),0.005238344683080147,0.014143530644316397,0.0041906757464641176,0.8,56.56296296296296,1.0,0.004116587057913482,4.929282346778419,0.9874934175882044,0.27586206896551724,0.7971307120085016,0.5481481481481482
"frozenset({'TARGET_5-hydroxytryptamine_receptor_7', 'TARGET_Alpha-1A_adrenergic_receptor', 'TARGET_5-hydroxytryptamine_receptor_1A'})",frozenset({'DISEASE_C0036341'}),0.005238344683080147,0.014143530644316397,0.0041906757464641176,0.8,56.56296296296296,1.0,0.004116587057913482,4.929282346778419,0.9874934175882044,0.27586206896551724,0.7971307120085016,0.5481481481481482
"frozenset({'TARGET_5-hydroxytryptamine_receptor_7', 'TARGET_D(3)_dopamine_receptor', 'TARGET_5-hydroxytryptamine_receptor_2A'})",frozenset({'DISEASE_C0036341'}),0.005238344683080147,0.014143530644316397,0.0041906757464641176,0.8,56.56296296296296,1.0,0.004116587057913482,4.929282346778419,0.9874934175882044,0.27586206896551724,0.7971307120085016,0.5481481481481482
"frozenset({'TARGET_D(1A)_dopamine_receptor', 'TARGET_Alpha-1A_adrenergic_receptor', 'TARGET_D(2)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.005238344683080147,0.014143530644316397,0.0041906757464641176,0.8,56.56296296296296,1.0,0.004116587057913482,4.929282346778419,0.9874934175882044,0.27586206896551724,0.7971307120085016,0.5481481481481482
"frozenset({'TARGET_5-hydroxytryptamine_receptor_7', 'TARGET_Alpha-1A_adrenergic_receptor', 'TARGET_5-hydroxytryptamine_receptor_2A'})",frozenset({'DISEASE_C0036341'}),0.005238344683080147,0.014143530644316397,0.0041906757464641176,0.8,56.56296296296296,1.0,0.004116587057913482,4.929282346778419,0.9874934175882044,0.27586206896551724,0.7971307120085016,0.5481481481481482
"frozenset({'TARGET_5-hydroxytryptamine_receptor_7', 'TARGET_D(1A)_dopamine_receptor', 'TARGET_D(2)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.005238344683080147,0.014143530644316397,0.0041906757464641176,0.8,56.56296296296296,1.0,0.004116587057913482,4.929282346778419,0.9874934175882044,0.27586206896551724,0.7971307120085016,0.5481481481481482
"frozenset({'TARGET_D(3)_dopamine_receptor', 'TARGET_5-hydroxytryptamine_receptor_2C'})",frozenset({'DISEASE_C0036341'}),0.005238344683080147,0.014143530644316397,0.0041906757464641176,0.8,56.56296296296296,1.0,0.004116587057913482,4.929282346778419,0.9874934175882044,0.27586206896551724,0.7971307120085016,0.5481481481481482
"frozenset({'TARGET_D(3)_dopamine_receptor', 'TARGET_5-hydroxytryptamine_receptor_2C', 'TARGET_D(2)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.005238344683080147,0.014143530644316397,0.0041906757464641176,0.8,56.56296296296296,1.0,0.004116587057913482,4.929282346778419,0.9874934175882044,0.27586206896551724,0.7971307120085016,0.5481481481481482
"frozenset({'TARGET_5-hydroxytryptamine_receptor_2C', 'TARGET_D(3)_dopamine_receptor', 'TARGET_5-hydroxytryptamine_receptor_2A'})",frozenset({'DISEASE_C0036341'}),0.005238344683080147,0.014143530644316397,0.0041906757464641176,0.8,56.56296296296296,1.0,0.004116587057913482,4.929282346778419,0.9874934175882044,0.27586206896551724,0.7971307120085016,0.5481481481481482
"frozenset({'TARGET_D(1A)_dopamine_receptor', 'TARGET_Alpha-1A_adrenergic_receptor'})",frozenset({'DISEASE_C0036341'}),0.005238344683080147,0.014143530644316397,0.0041906757464641176,0.8,56.56296296296296,1.0,0.004116587057913482,4.929282346778419,0.9874934175882044,0.27586206896551724,0.7971307120085016,0.5481481481481482
"frozenset({'TARGET_Alpha-1A_adrenergic_receptor', 'TARGET_D(3)_dopamine_receptor', 'TARGET_5-hydroxytryptamine_receptor_2C'})",frozenset({'DISEASE_C0036341'}),0.004714510214772132,0.014143530644316397,0.003666841278156103,0.7777777777777778,54.9917695473251,1.0,0.0036001614584605305,4.4363541121005765,0.9864661654135338,0.2413793103448276,0.7745896800094463,0.5185185185185185
"frozenset({'TARGET_D(1A)_dopamine_receptor', 'TARGET_D(3)_dopamine_receptor', 'TARGET_5-hydroxytryptamine_receptor_2C'})",frozenset({'DISEASE_C0036341'}),0.004714510214772132,0.014143530644316397,0.003666841278156103,0.7777777777777778,54.9917695473251,1.0,0.0036001614584605305,4.4363541121005765,0.9864661654135338,0.2413793103448276,0.7745896800094463,0.5185185185185185
"frozenset({'TARGET_Alpha-2C_adrenergic_receptor', 'TARGET_5-hydroxytryptamine_receptor_2C'})",frozenset({'DISEASE_C0036341'}),0.004714510214772132,0.014143530644316397,0.003666841278156103,0.7777777777777778,54.9917695473251,1.0,0.0036001614584605305,4.4363541121005765,0.9864661654135338,0.2413793103448276,0.7745896800094463,0.5185185185185185
"frozenset({'TARGET_5-hydroxytryptamine_receptor_2C', 'TARGET_Alpha-2B_adrenergic_receptor'})",frozenset({'DISEASE_C0036341'}),0.004714510214772132,0.014143530644316397,0.003666841278156103,0.7777777777777778,54.9917695473251,1.0,0.0036001614584605305,4.4363541121005765,0.9864661654135338,0.2413793103448276,0.7745896800094463,0.5185185185185185
"frozenset({'TARGET_5-hydroxytryptamine_receptor_2A', 'TARGET_D(2)_dopamine_receptor', 'TARGET_D(4)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.004714510214772132,0.014143530644316397,0.003666841278156103,0.7777777777777778,54.9917695473251,1.0,0.0036001614584605305,4.4363541121005765,0.9864661654135338,0.2413793103448276,0.7745896800094463,0.5185185185185185
"frozenset({'TARGET_Alpha-2A_adrenergic_receptor', 'TARGET_5-hydroxytryptamine_receptor_1A', 'TARGET_D(2)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.004714510214772132,0.014143530644316397,0.003666841278156103,0.7777777777777778,54.9917695473251,1.0,0.0036001614584605305,4.4363541121005765,0.9864661654135338,0.2413793103448276,0.7745896800094463,0.5185185185185185
"frozenset({'TARGET_Histamine_H1_receptor', 'TARGET_Alpha-2A_adrenergic_receptor'})",frozenset({'DISEASE_C0036341'}),0.004714510214772132,0.014143530644316397,0.003666841278156103,0.7777777777777778,54.9917695473251,1.0,0.0036001614584605305,4.4363541121005765,0.9864661654135338,0.2413793103448276,0.7745896800094463,0.5185185185185185
"frozenset({'TARGET_D(1A)_dopamine_receptor', 'TARGET_Alpha-2B_adrenergic_receptor'})",frozenset({'DISEASE_C0036341'}),0.004714510214772132,0.014143530644316397,0.003666841278156103,0.7777777777777778,54.9917695473251,1.0,0.0036001614584605305,4.4363541121005765,0.9864661654135338,0.2413793103448276,0.7745896800094463,0.5185185185185185
"frozenset({'TARGET_Alpha-2B_adrenergic_receptor', 'TARGET_D(2)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.004714510214772132,0.014143530644316397,0.003666841278156103,0.7777777777777778,54.9917695473251,1.0,0.0036001614584605305,4.4363541121005765,0.9864661654135338,0.2413793103448276,0.7745896800094463,0.5185185185185185
"frozenset({'TARGET_Alpha-2C_adrenergic_receptor', 'TARGET_5-hydroxytryptamine_receptor_1A', 'TARGET_Alpha-2B_adrenergic_receptor'})",frozenset({'DISEASE_C0036341'}),0.004714510214772132,0.014143530644316397,0.003666841278156103,0.7777777777777778,54.9917695473251,1.0,0.0036001614584605305,4.4363541121005765,0.9864661654135338,0.2413793103448276,0.7745896800094463,0.5185185185185185
"frozenset({'TARGET_Alpha-2C_adrenergic_receptor', 'TARGET_5-hydroxytryptamine_receptor_1A', 'TARGET_Alpha-2A_adrenergic_receptor'})",frozenset({'DISEASE_C0036341'}),0.004714510214772132,0.014143530644316397,0.003666841278156103,0.7777777777777778,54.9917695473251,1.0,0.0036001614584605305,4.4363541121005765,0.9864661654135338,0.2413793103448276,0.7745896800094463,0.5185185185185185
"frozenset({'TARGET_D(1A)_dopamine_receptor', 'TARGET_Alpha-2B_adrenergic_receptor', 'TARGET_D(2)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.004714510214772132,0.014143530644316397,0.003666841278156103,0.7777777777777778,54.9917695473251,1.0,0.0036001614584605305,4.4363541121005765,0.9864661654135338,0.2413793103448276,0.7745896800094463,0.5185185185185185
"frozenset({'TARGET_Alpha-2C_adrenergic_receptor', 'TARGET_Alpha-1A_adrenergic_receptor', 'TARGET_5-hydroxytryptamine_receptor_2A'})",frozenset({'DISEASE_C0036341'}),0.004714510214772132,0.014143530644316397,0.003666841278156103,0.7777777777777778,54.9917695473251,1.0,0.0036001614584605305,4.4363541121005765,0.9864661654135338,0.2413793103448276,0.7745896800094463,0.5185185185185185
"frozenset({'TARGET_5-hydroxytryptamine_receptor_7', 'TARGET_Alpha-1A_adrenergic_receptor', 'TARGET_D(3)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.004714510214772132,0.014143530644316397,0.003666841278156103,0.7777777777777778,54.9917695473251,1.0,0.0036001614584605305,4.4363541121005765,0.9864661654135338,0.2413793103448276,0.7745896800094463,0.5185185185185185
"frozenset({'TARGET_5-hydroxytryptamine_receptor_7', 'TARGET_D(1A)_dopamine_receptor', 'TARGET_D(3)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.004714510214772132,0.014143530644316397,0.003666841278156103,0.7777777777777778,54.9917695473251,1.0,0.0036001614584605305,4.4363541121005765,0.9864661654135338,0.2413793103448276,0.7745896800094463,0.5185185185185185
"frozenset({'TARGET_Alpha-2C_adrenergic_receptor', 'TARGET_Alpha-1A_adrenergic_receptor', 'TARGET_D(2)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.004714510214772132,0.014143530644316397,0.003666841278156103,0.7777777777777778,54.9917695473251,1.0,0.0036001614584605305,4.4363541121005765,0.9864661654135338,0.2413793103448276,0.7745896800094463,0.5185185185185185
"frozenset({'TARGET_Alpha-2C_adrenergic_receptor', 'TARGET_5-hydroxytryptamine_receptor_2C', 'TARGET_5-hydroxytryptamine_receptor_1A'})",frozenset({'DISEASE_C0036341'}),0.004714510214772132,0.014143530644316397,0.003666841278156103,0.7777777777777778,54.9917695473251,1.0,0.0036001614584605305,4.4363541121005765,0.9864661654135338,0.2413793103448276,0.7745896800094463,0.5185185185185185
"frozenset({'TARGET_5-hydroxytryptamine_receptor_7', 'TARGET_D(3)_dopamine_receptor', 'TARGET_Alpha-2C_adrenergic_receptor'})",frozenset({'DISEASE_C0036341'}),0.004714510214772132,0.014143530644316397,0.003666841278156103,0.7777777777777778,54.9917695473251,1.0,0.0036001614584605305,4.4363541121005765,0.9864661654135338,0.2413793103448276,0.7745896800094463,0.5185185185185185
"frozenset({'TARGET_D(1A)_dopamine_receptor', 'TARGET_5-hydroxytryptamine_receptor_2C', 'TARGET_Alpha-1A_adrenergic_receptor'})",frozenset({'DISEASE_C0036341'}),0.004714510214772132,0.014143530644316397,0.003666841278156103,0.7777777777777778,54.9917695473251,1.0,0.0036001614584605305,4.4363541121005765,0.9864661654135338,0.2413793103448276,0.7745896800094463,0.5185185185185185
"frozenset({'TARGET_Alpha-2C_adrenergic_receptor', 'TARGET_Alpha-1A_adrenergic_receptor', 'TARGET_5-hydroxytryptamine_receptor_7'})",frozenset({'DISEASE_C0036341'}),0.004714510214772132,0.014143530644316397,0.003666841278156103,0.7777777777777778,54.9917695473251,1.0,0.0036001614584605305,4.4363541121005765,0.9864661654135338,0.2413793103448276,0.7745896800094463,0.5185185185185185
"frozenset({'TARGET_D(1A)_dopamine_receptor', 'TARGET_D(3)_dopamine_receptor', 'TARGET_5-hydroxytryptamine_receptor_2A'})",frozenset({'DISEASE_C0036341'}),0.004714510214772132,0.014143530644316397,0.003666841278156103,0.7777777777777778,54.9917695473251,1.0,0.0036001614584605305,4.4363541121005765,0.9864661654135338,0.2413793103448276,0.7745896800094463,0.5185185185185185
"frozenset({'TARGET_Alpha-2C_adrenergic_receptor', 'TARGET_D(3)_dopamine_receptor', 'TARGET_5-hydroxytryptamine_receptor_2A'})",frozenset({'DISEASE_C0036341'}),0.004714510214772132,0.014143530644316397,0.003666841278156103,0.7777777777777778,54.9917695473251,1.0,0.0036001614584605305,4.4363541121005765,0.9864661654135338,0.2413793103448276,0.7745896800094463,0.5185185185185185
"frozenset({'TARGET_Alpha-2C_adrenergic_receptor', 'TARGET_D(3)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.004714510214772132,0.014143530644316397,0.003666841278156103,0.7777777777777778,54.9917695473251,1.0,0.0036001614584605305,4.4363541121005765,0.9864661654135338,0.2413793103448276,0.7745896800094463,0.5185185185185185
"frozenset({'TARGET_Histamine_H1_receptor', 'TARGET_5-hydroxytryptamine_receptor_2A', 'TARGET_Alpha-2A_adrenergic_receptor'})",frozenset({'DISEASE_C0036341'}),0.004714510214772132,0.014143530644316397,0.003666841278156103,0.7777777777777778,54.9917695473251,1.0,0.0036001614584605305,4.4363541121005765,0.9864661654135338,0.2413793103448276,0.7745896800094463,0.5185185185185185
"frozenset({'TARGET_5-hydroxytryptamine_receptor_2A', 'TARGET_D(4)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.004714510214772132,0.014143530644316397,0.003666841278156103,0.7777777777777778,54.9917695473251,1.0,0.0036001614584605305,4.4363541121005765,0.9864661654135338,0.2413793103448276,0.7745896800094463,0.5185185185185185
"frozenset({'TARGET_5-hydroxytryptamine_receptor_2C', 'TARGET_5-hydroxytryptamine_receptor_1B'})",frozenset({'DISEASE_C0036341'}),0.004714510214772132,0.014143530644316397,0.003666841278156103,0.7777777777777778,54.9917695473251,1.0,0.0036001614584605305,4.4363541121005765,0.9864661654135338,0.2413793103448276,0.7745896800094463,0.5185185185185185
"frozenset({'TARGET_Alpha-2C_adrenergic_receptor', 'TARGET_D(3)_dopamine_receptor', 'TARGET_D(2)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.004714510214772132,0.014143530644316397,0.003666841278156103,0.7777777777777778,54.9917695473251,1.0,0.0036001614584605305,4.4363541121005765,0.9864661654135338,0.2413793103448276,0.7745896800094463,0.5185185185185185
"frozenset({'TARGET_Alpha-2C_adrenergic_receptor', 'TARGET_D(3)_dopamine_receptor', 'TARGET_5-hydroxytryptamine_receptor_1A'})",frozenset({'DISEASE_C0036341'}),0.004714510214772132,0.014143530644316397,0.003666841278156103,0.7777777777777778,54.9917695473251,1.0,0.0036001614584605305,4.4363541121005765,0.9864661654135338,0.2413793103448276,0.7745896800094463,0.5185185185185185
"frozenset({'TARGET_Alpha-2C_adrenergic_receptor', 'TARGET_5-hydroxytryptamine_receptor_2C', 'TARGET_Alpha-2B_adrenergic_receptor'})",frozenset({'DISEASE_C0036341'}),0.004714510214772132,0.014143530644316397,0.003666841278156103,0.7777777777777778,54.9917695473251,1.0,0.0036001614584605305,4.4363541121005765,0.9864661654135338,0.2413793103448276,0.7745896800094463,0.5185185185185185
"frozenset({'TARGET_D(1A)_dopamine_receptor', 'TARGET_5-hydroxytryptamine_receptor_1A', 'TARGET_Alpha-2B_adrenergic_receptor'})",frozenset({'DISEASE_C0036341'}),0.004714510214772132,0.014143530644316397,0.003666841278156103,0.7777777777777778,54.9917695473251,1.0,0.0036001614584605305,4.4363541121005765,0.9864661654135338,0.2413793103448276,0.7745896800094463,0.5185185185185185
"frozenset({'TARGET_5-hydroxytryptamine_receptor_2C', 'TARGET_5-hydroxytryptamine_receptor_1A', 'TARGET_Alpha-2B_adrenergic_receptor'})",frozenset({'DISEASE_C0036341'}),0.004714510214772132,0.014143530644316397,0.003666841278156103,0.7777777777777778,54.9917695473251,1.0,0.0036001614584605305,4.4363541121005765,0.9864661654135338,0.2413793103448276,0.7745896800094463,0.5185185185185185
"frozenset({'TARGET_5-hydroxytryptamine_receptor_1A', 'TARGET_Alpha-2B_adrenergic_receptor', 'TARGET_D(2)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.004714510214772132,0.014143530644316397,0.003666841278156103,0.7777777777777778,54.9917695473251,1.0,0.0036001614584605305,4.4363541121005765,0.9864661654135338,0.2413793103448276,0.7745896800094463,0.5185185185185185
"frozenset({'TARGET_5-hydroxytryptamine_receptor_7', 'TARGET_D(2)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.006809848088004191,0.014143530644316397,0.005238344683080147,0.7692307692307693,54.38746438746439,1.0,0.005142029387964321,4.272044700541296,0.9883438818565402,0.3333333333333333,0.7659200523175019,0.5698005698005698
"frozenset({'TARGET_5-hydroxytryptamine_receptor_7', 'TARGET_5-hydroxytryptamine_receptor_1A', 'TARGET_D(2)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.006809848088004191,0.014143530644316397,0.005238344683080147,0.7692307692307693,54.38746438746439,1.0,0.005142029387964321,4.272044700541296,0.9883438818565402,0.3333333333333333,0.7659200523175019,0.5698005698005698
"frozenset({'TARGET_D(3)_dopamine_receptor', 'TARGET_5-hydroxytryptamine_receptor_1A', 'TARGET_Alpha-2B_adrenergic_receptor'})",frozenset({'DISEASE_C0036341'}),0.0041906757464641176,0.014143530644316397,0.003143006809848088,0.75,53.02777777777778,1.0,0.0030837358590075793,3.9434258774227344,0.9852709100473435,0.20689655172413793,0.746413390010627,0.4861111111111111
"frozenset({'TARGET_Alpha-2C_adrenergic_receptor', 'TARGET_5-hydroxytryptamine_receptor_2C', 'TARGET_Alpha-2A_adrenergic_receptor'})",frozenset({'DISEASE_C0036341'}),0.0041906757464641176,0.014143530644316397,0.003143006809848088,0.75,53.02777777777778,1.0,0.0030837358590075793,3.9434258774227344,0.9852709100473435,0.20689655172413793,0.746413390010627,0.4861111111111111
"frozenset({'TARGET_D(3)_dopamine_receptor', 'TARGET_5-hydroxytryptamine_receptor_1A', 'TARGET_Alpha-2A_adrenergic_receptor'})",frozenset({'DISEASE_C0036341'}),0.0041906757464641176,0.014143530644316397,0.003143006809848088,0.75,53.02777777777778,1.0,0.0030837358590075793,3.9434258774227344,0.9852709100473435,0.20689655172413793,0.746413390010627,0.4861111111111111
"frozenset({'TARGET_D(3)_dopamine_receptor', 'TARGET_Alpha-2A_adrenergic_receptor', 'TARGET_D(2)_dopamine_receptor'})",frozenset({'DISEASE_C0036341'}),0.0041906757464641176,0.014143530644316397,0.003143006809848088,0.75,53.02777777777778,1.0,0.0030837358590075793,3.9434258774227344,0.9852709100473435,0.20689655172413793,0.746413390010627,0.4861111111111111
"frozenset({'TARGET_D(3)_dopamine_receptor', 'TARGET_Alpha-2A_adrenergic_receptor'})",frozenset({'DISEASE_C0036341'}),0.0041906757464641176,0.014143530644316397,0.003143006809848088,0.75,53.02777777777778,1.0,0.0030837358590075793,3.9434258774227344,0.9852709100473435,0.20689655172413793,0.746413390010627,0.4861111111111111
